"dates","PT","NL","IT","IE","GR","GB","FR","ES","DE","BE"
2008-05-14,NA,-0.398526698493043,-0.0784736492495168,-0.603022689155527,-0.247025697842323,-0.267085897312475,0.615952897601456,NA,0.0916430423338965,0.187060728077275
2008-05-15,NA,-0.391292790435615,-0.0586790932191257,-0.603022689155527,-0.212768413041248,-0.266863558896024,0.613280327129378,NA,0.136043399464042,0.141685563321974
2008-05-16,NA,-0.391292790435615,0.0330713397433317,-0.603022689155527,-0.201911352008947,-0.262961397754754,0.53749118590558,NA,0.187180181212416,0.257518595432985
2008-05-19,NA,-0.391292790435615,0.0802153795056897,-0.552816232231331,-0.196315403753407,-0.297962125576295,0.540108032410804,NA,0.215708950656812,0.38669777813218
2008-05-20,NA,-0.380894107705988,0.0156859494168146,-0.552816232231331,-0.196315403753407,-0.278737956228593,0.53749118590558,NA,0.203172802367063,0.483357218358025
2008-05-21,NA,-0.380894107705988,-0.00735569408599207,-0.552816232231331,-0.196359604865706,-0.27853198189726,0.510382513290792,NA,0.200654105255858,0.378155249543967
2008-05-22,NA,NA,-0.106261435181839,-0.552816232231331,-0.230228500064366,-0.175760803717497,0.510382513290792,NA,0.225171686598514,0.378155249543967
2008-05-23,NA,NA,-0.122553779587101,-0.552816232231331,-0.239804708070186,-0.1628942198306,0.510382513290792,NA,0.186971301555755,0.363407783889262
2008-05-26,NA,NA,-0.168609560328949,-0.552816232231331,-0.241142930680478,-0.175049629122539,0.48324562108779,NA,0.15242250926965,0.396870448111327
2008-05-27,NA,NA,-0.181433056783761,-0.606976978666884,-0.208492624578562,-0.175049629122539,0.512824648453134,NA,0.168581007111564,0.376469521435023
2008-05-28,NA,NA,-0.192651775923818,-0.606976978666884,-0.214426099807883,-0.101902011448834,0.449648754233793,NA,0.238064140945673,0.237112800975976
2008-05-29,NA,NA,-0.235888090828441,-0.713506068012676,-0.214426099807883,-0.101902011448834,0.453586701032886,NA,0.292622700598809,0.343408093249576
2008-05-30,NA,NA,-0.161484872898048,-0.713506068012676,-0.198206241793023,-0.0827177961509198,0.39312426948011,NA,0.318177803224528,0.343408093249576
2008-06-02,NA,NA,-0.0811296503930509,-0.670820393249937,-0.23556765798582,-0.0492515233577853,0.402076307960826,NA,0.33454253709876,0.343408093249576
2008-06-03,NA,NA,-0.0864728653990695,-0.670820393249937,0.174845549701952,-0.120965775156221,0.313165857207014,NA,0.337624767546542,0.343408093249576
2008-06-04,NA,NA,-0.12387346336783,-0.670820393249937,0.00593474422931117,-0.120965775156221,0.274931275770512,NA,0.337624767546541,0.280870772520243
2008-06-05,NA,NA,-0.137052890222376,-0.670820393249937,-0.0240514936951149,-0.0895951605585074,0.276058928307158,NA,0.407155828504288,0.288617600935129
2008-06-06,NA,NA,-0.173370482453051,-0.670820393249937,-0.029312808525179,-0.0700655419369045,0.253342111140737,NA,0.352851124931573,0.244054681355032
2008-06-09,NA,NA,-0.16825180368933,-0.670820393249937,-0.0794956233223423,-0.0494000058271847,0.21572673680289,NA,0.308228148665884,0.170270375750241
2008-06-10,NA,NA,-0.22318207741864,-0.559016994374947,-0.0856855262631171,-0.177208521907766,0.254701546332255,NA,0.334540093687385,0.184578999916873
2008-06-11,NA,NA,-0.21080472419845,-0.522976360368491,-0.11531205686381,-0.363120558608829,0.282556254193496,NA,0.331741071883269,0.211700993318472
2008-06-12,NA,NA,-0.208080787048804,-0.56385440778566,0.00435744325596293,-0.455999397412373,0.281160023938289,NA,0.331741071883269,0.221752289337811
2008-06-13,NA,NA,-0.219691629961206,-0.56385440778566,0.0686716445748292,-0.49183710666061,0.258124050058551,NA,0.495396622799954,0.110312819181395
2008-06-16,NA,NA,-0.193845729697266,-0.356348322549899,0.154846639517974,-0.558052339653821,0.265470930799759,NA,0.44821360050101,0.0562585566823527
2008-06-17,NA,NA,-0.182422570753772,-0.356348322549899,0.120935631696587,-0.564564489080409,0.24939187455542,NA,0.294983304868276,0.0734785971526668
2008-06-18,NA,NA,-0.164923919963027,-0.327326835353989,0.128233575257319,-0.560611910581388,0.341678865915134,NA,0.361487679441894,0.0109984227559633
2008-06-19,NA,NA,-0.160629389843722,-0.285714285714286,-0.00785104717361113,-0.492664639082147,0.217627388735584,NA,0.307923360375826,-0.0999020279964652
2008-06-20,NA,NA,-0.127060649949253,-0.218217890235992,-0.0340251169034745,-0.492664639082147,0.100791301158391,NA,0.258488284087743,-0.0889888610748142
2008-06-23,NA,NA,-0.110423212810085,-0.258198889747161,-0.109886901892505,-0.492860279806819,0.238066897586992,NA,0.23262072190165,-0.127034952224192
2008-06-24,NA,NA,-0.0849253605238767,-0.258198889747161,-0.163784068941207,-0.492860279806819,0.164051246224771,NA,0.213678451282319,-0.103513606331841
2008-06-25,NA,NA,-0.140464577971368,-0.258198889747161,-0.0775721489360474,-0.416666666666667,0.110759502904537,NA,0.203473262917572,-0.16488636536474
2008-06-26,NA,NA,-0.133601150526281,-0.258198889747161,-0.0649124685972875,-0.422222222222222,0.130930734141596,NA,0.195035811507897,-0.107296421016684
2008-06-27,NA,NA,-0.131614711812592,-0.258198889747161,-0.168063445870761,-0.475334337037446,0.0619687452821946,NA,0.17833072113528,-0.0642156349868793
2008-06-30,NA,NA,-0.167512496398294,-0.258198889747161,-0.17185435071243,-0.475334337037446,0.0879061304912973,NA,0.188787481819731,-0.0735585822114187
2008-07-01,NA,NA,-0.239825751099971,-0.316227766016838,-0.322226907585807,-0.482357301180255,0.066815310478106,NA,0.177077697269467,-0.0881770493139797
2008-07-02,NA,NA,-0.217616610686028,-0.316227766016838,-0.282378457212129,-0.475334337037446,0.085824006615725,NA,0.184819265979711,-0.0735585822114187
2008-07-03,NA,NA,-0.221544274515199,-0.316227766016838,-0.287228223509031,-0.475334337037446,0.0874530307372962,NA,0.187068350905884,-0.0155124233158985
2008-07-04,NA,NA,-0.172006850998244,-0.316227766016838,-0.255772800664497,-0.480384461415261,0.042733574246855,NA,0.15381419644341,-0.0324844720730481
2008-07-07,NA,NA,-0.168356948046915,-0.316227766016838,-0.236976652328533,-0.469561626573523,0.0427335742468551,NA,0.13744024772982,-0.0148922350536259
2008-07-08,NA,NA,-0.102891032424966,-0.316227766016838,-0.195538434993414,-0.533997360912126,-0.0777337162790139,NA,0.180406004575968,-0.0328987435012599
2008-07-09,NA,NA,-0.0414757254256343,-0.218217890235993,-0.204088931792918,-0.362019511698683,-0.117987769235184,NA,0.179453453473716,0.111944635173539
2008-07-10,NA,NA,-0.0347515457683158,-0.218217890235993,-0.195958917708081,-0.376500434687116,-0.210042012604201,NA,0.175173735074562,0.347406414885755
2008-07-11,NA,NA,-0.0354899158614236,0.577350269189626,-0.215939397521914,-0.457996243102905,-0.215434075310325,NA,0.176886910049166,0.333705844122495
2008-07-14,NA,NA,-0.132901621026296,0.577350269189626,-0.196819905488262,-0.486172434804398,-0.174114674064773,NA,0.0837779626542137,0.269016524681494
2008-07-15,NA,NA,-0.35760148051777,0.5,-0.0926867380842464,-0.491520679398126,-0.160555016619868,NA,0.127049633931865,0.269016524681494
2008-07-16,NA,NA,-0.305114828512315,0.5,-0.136553348011553,-0.419229326408013,-0.21651103657153,NA,0.292587912393942,0.109808003843171
2008-07-17,NA,NA,-0.266881807790635,0.5,-0.139679818151518,-0.35557950110938,-0.131853702948853,NA,0.302848557702052,0.149904745819925
2008-07-18,NA,NA,-0.24027313244514,0.5,-0.131349374320525,-0.335839599518366,-0.221957672712017,NA,0.280774994808242,0.0586467125437779
2008-07-21,NA,NA,-0.211192514409659,0.5,-0.165302473617239,-0.444283150864666,-0.285678592992785,NA,0.313654621293004,0.114094868194496
2008-07-22,NA,NA,-0.246946828270354,0.577350269189626,-0.16104027102432,-0.444283150864665,-0.305335590969502,NA,0.351782009628316,0.266512251330719
2008-07-23,NA,NA,-0.467191746623481,0.577350269189626,-0.116124982468424,-0.379920547801128,-0.305335590969502,NA,0.313387625265111,0.287506189435979
2008-07-24,NA,NA,-0.526328002691207,0.5,-0.0637576713063338,-0.379920547801128,-0.371189084133754,NA,0.340066572013918,0.273481781598828
2008-07-25,NA,NA,-0.561438493381323,1,-0.0214151911141673,-0.316358519698678,-0.355701336263668,NA,0.276192592145823,0.315861178134131
2008-07-28,NA,NA,-0.577849527216782,1,0.00621080297954825,-0.384561209619044,-0.361266351487765,NA,0.270381943776186,0.323682341247264
2008-07-29,NA,NA,-0.563518703510435,NA,0.00985489784403849,-0.402823384185382,-0.376542612324317,NA,0.28052665905255,0.370248890910155
2008-07-30,NA,-0.2,-0.570387921865563,NA,0.0405370697525723,-0.375117756548025,-0.284257154179742,NA,0.285554246763815,0.431234408128686
2008-07-31,NA,-0.2,-0.552578384828382,NA,0.063265975266477,-0.351833609100624,-0.0277563690826686,NA,0.25783674955837,0.423608391980422
2008-08-01,NA,-0.258198889747161,-0.543038720722788,NA,0.120777820302411,-0.342498265045982,0.171424845292017,NA,0.23825637503404,0.464216730916054
2008-08-04,NA,-0.316227766016838,-0.528163230030138,NA,0.14995053826663,-0.342498265045982,0.220549252327516,NA,0.288041139742379,0.480829287680062
2008-08-05,NA,-0.316227766016838,-0.530058244541731,-1,0.215019888082668,-0.337614407471149,0.195020547955579,NA,0.304288191441981,0.477017470488508
2008-08-06,NA,-0.316227766016838,-0.532791323364311,-1,0.21479985658353,-0.337614407471149,0.21473973474351,NA,0.299880990261839,0.479250205294935
2008-08-07,NA,-0.316227766016838,-0.56034844642108,-1,0.106099018660443,-0.342498265045982,0.200912410844413,NA,0.315396571159915,0.495040484966223
2008-08-08,NA,-0.372104203767625,-0.545387529919394,-1,0.103201891181453,-0.342498265045982,0.14373727336483,NA,0.376583266985034,0.47720388251778
2008-08-11,NA,-0.316227766016838,-0.544434694508674,-0.999999999999999,0.169387833077124,-0.287104101789902,0.167204973385274,NA,0.393770267103918,0.490835298319705
2008-08-12,NA,-0.316227766016838,-0.409630743317876,-0.612372435695795,0.185518434792469,-0.287104101789902,0.147520011074608,NA,0.388711383142706,0.503421851534421
2008-08-13,NA,-0.316227766016838,-0.309984859010053,-0.707106781186548,0.33399322764473,-0.287104101789902,0.147520011074608,NA,0.404627647621045,0.480803974604471
2008-08-14,NA,-0.316227766016838,-0.0673604122771419,-0.707106781186548,0.287558850533411,-0.344357874894635,0.132906517306244,NA,0.411858182539604,0.480594524282185
2008-08-15,NA,-0.316227766016838,0.256643623263346,-0.707106781186548,0.297770500016591,-0.344357874894635,0.122790150079103,NA,0.41970620158582,0.503421851534421
2008-08-18,NA,-0.316227766016838,0.340809323948511,-0.707106781186548,0.297770500016591,-0.344357874894635,0.143096384025464,NA,0.463214093843189,0.447617929519057
2008-08-19,NA,-0.408248290463863,0.415953983390848,-0.707106781186548,0.429566438956612,-0.344357874894635,0.125990020404785,NA,0.467670939915139,0.449588652109497
2008-08-20,NA,-0.408248290463863,0.435926387731786,-0.707106781186548,0.463610998882706,-0.344357874894635,0.247588993288319,NA,0.46002153212515,0.490171961913641
2008-08-21,NA,-0.408248290463863,0.423921912693871,-0.707106781186548,0.459340177083177,-0.425012325241816,0.288429975200615,NA,0.46002153212515,0.0593771085995354
2008-08-22,NA,-0.577350269189626,0.423629348667656,-0.707106781186548,0.458882541102293,-0.425891904472075,0.272918552103873,NA,0.45246910089328,0.0376175297041904
2008-08-25,NA,-0.577350269189626,0.337559391952608,-0.707106781186548,0.455725807048251,-0.378117670802322,0.25502919614027,NA,0.452891078316102,-0.0561996994621032
2008-08-26,NA,-0.577350269189626,0.279105947572568,-0.707106781186548,0.478299724921308,-0.328719129325713,0.272918552103873,NA,0.562079269385791,-0.0284126705723519
2008-08-27,NA,-1,0.185922707275451,-0.707106781186548,0.432532377061196,-0.327059373680837,0.261672364743754,NA,0.474576378674758,-0.0284126705723519
2008-08-28,NA,-0.816496580927726,0.13075629620822,-0.707106781186548,0.423054573330904,-0.327059373680837,0.302367373373869,NA,0.226815871886016,0.102015244408584
2008-08-29,NA,-0.816496580927726,0.178468289672148,-0.707106781186548,0.361384069850124,-0.0955602876028551,0.284932223794136,NA,0.112584349031995,0.105418293645958
2008-09-01,NA,-0.816496580927726,0.25669528944162,-0.707106781186548,0.137780263152023,-0.154886193023326,0.290977608674619,NA,0.153252921349772,0.105418293645958
2008-09-02,NA,-0.645497224367903,0.254031751781255,-0.707106781186548,0.189243698881722,-0.061403771262536,0.314379705845517,NA,0.184785366058918,0.105418293645958
2008-09-03,NA,-0.645497224367903,0.254489754834886,-0.666666666666667,0.166019305605446,-0.0621503092848781,0.284510045820405,NA,0.192746704727507,0.118641391504413
2008-09-04,NA,-0.727606875108999,0.258697214118551,-0.666666666666667,0.175096498490929,-0.0651920240520265,0.295580029284811,NA,0.154871650203788,0.118641391504413
2008-09-05,NA,-0.645497224367903,0.276600082781603,-0.666666666666667,0.185237095656958,-0.0562148766746896,0.246868208663449,NA,0.160427673086985,0.131924186424838
2008-09-08,NA,-0.645497224367903,0.278367525111271,-0.666666666666667,0.201664179490457,-0.127572976668768,0.192861350860092,NA,0.419446532487358,0.131924186424838
2008-09-09,NA,-0.645497224367903,0.214631113278119,-0.666666666666667,0.298338607878071,0.0442373955203808,0.195206213673925,NA,0.521716431080957,0.131924186424838
2008-09-10,NA,-0.645497224367903,0.204933402252717,-0.666666666666667,0.431489367500494,0.197114785985828,0.207990757060035,NA,0.521716431080957,0.115001613554367
2008-09-11,NA,-0.685994340570035,0.20586496655915,-0.666666666666667,0.449324324324324,0.282858383733321,0.185961837135554,NA,0.494838252503499,0.198652788883599
2008-09-12,NA,-0.685994340570035,0.204904531264264,-0.666666666666667,0.436458954060337,0.403582442480824,0.119956932287357,NA,0.55490030863976,0.17748370624715
2008-09-15,NA,-0.759256602365297,0.21472359566966,-0.577350269189626,0.292456070913836,0.534608924384274,-0.108551940470604,NA,0.366958533075618,0.0648181216087669
2008-09-16,NA,-0.75,0.114311169117184,-0.577350269189626,0.279669033864803,0.534608924384274,-0.123950313163426,NA,0.346193835930515,0.0509647191437624
2008-09-17,NA,-0.714285714285714,0.104146343594611,-0.5,0.363210248161415,0.745499316410975,-0.269209221288101,NA,0.276967142011965,0.0617889415928725
2008-09-18,NA,-0.714285714285714,0.113164169807328,-0.5,0.306906962260818,0.482381910618866,-0.326043154497687,NA,0.29071355802972,-0.154706758101396
2008-09-19,NA,-0.714285714285714,0.0858687606143832,-0.5,0.151217322730725,0.432337701167117,-0.289913780286485,NA,0.340920276604692,-0.166347197968365
2008-09-22,NA,-0.730296743340222,0.0447393393212797,-0.5,0.0129859179144544,0.383906154093769,-0.262483595287926,-0.333333333333333,0.508582844806905,-0.166500249584061
2008-09-23,NA,-0.730296743340222,0.0530811671327069,NA,0.0320664386594214,0.394236628176639,-0.260024714893812,-0.333333333333333,0.522964440018049,-0.182261932851544
2008-09-24,NA,-0.730296743340222,0.0115494124630892,-1,-0.00739011555600046,0.357548470967097,-0.182520193763541,-0.333333333333333,0.522964440018049,-0.182261932851544
2008-09-25,NA,-0.730296743340222,-0.00590688901143876,NA,-0.042384729951651,0.20092060325411,-0.172056442141848,-0.375,0.435345747399873,-0.187417843410583
2008-09-26,NA,-0.730296743340222,-0.20864108486251,NA,-0.0838937255774198,0.184336680445834,-0.183749789340229,-0.462910049886276,0.408902819332716,-0.181819075183626
2008-09-29,NA,-0.730296743340222,-0.598874131653108,NA,-0.042384729951651,0.0449611927578526,-0.167530677986237,-0.509524665365068,0.404018771670446,-0.187417843410583
2008-09-30,NA,-0.730296743340222,-0.66181541627676,NA,0.0326373816483178,0.0200081649973182,-0.167530677986237,-0.509524665365068,0.399858118008528,NA
2008-10-01,NA,-0.714285714285714,-0.713366614272173,-0.999999999999999,-0.00861152154140151,4.03902952810786e-17,-0.15869813740726,-0.509524665365068,0.334562159679651,NA
2008-10-02,NA,-0.614192268639994,-0.741736415234954,-0.999999999999999,-0.0140234387303891,4.03902952810786e-17,-0.193720401142948,-0.538815906080325,0.343538072821413,NA
2008-10-03,NA,-0.614192268639994,-0.729360291692882,-0.999999999999999,1.38777878078145e-17,1.93973527365903e-17,-0.219612825033448,-0.538815906080325,0.343538072821413,NA
2008-10-06,NA,-0.624695047554424,-0.717786428000547,-0.999999999999999,0.0325701798679633,2.77555756156289e-16,-0.195536697202333,-0.538815906080325,0.309794414512379,NA
2008-10-07,NA,-0.590790839828379,-0.686787086745281,-0.612372435695794,0.0981572186847254,-0.00823666225822316,-0.206138103821262,-0.538815906080325,0.29712885356685,NA
2008-10-08,NA,-0.590790839828379,-0.681130794350582,-0.612372435695794,0.0907604455116887,-0.0114042064190075,-0.229937727113925,-0.538815906080325,0.232515733528721,NA
2008-10-09,NA,-0.590790839828379,-0.611240200077288,-0.612372435695794,0.112611996276253,-0.104940270943275,-0.241955395437099,-0.538815906080325,0.24461037431947,NA
2008-10-10,NA,-0.272165526975909,-0.546223070782826,-0.612372435695794,0.142792739603652,-0.105420101586373,-0.242233022766238,-0.538815906080325,0.230109359746427,NA
2008-10-13,NA,-0.272165526975909,-0.550802330614817,-0.612372435695794,0.160288281221586,-0.528095126043968,-0.242233022766238,-0.538815906080325,0.196865579899777,NA
2008-10-14,NA,-0.272165526975909,-0.567487137366263,-0.612372435695794,0.170403016339457,-0.528095126043968,-0.25626988838287,-0.538815906080325,0.196865579899777,NA
2008-10-15,NA,-0.316227766016838,-0.541060573322073,-0.612372435695794,0.170403016339457,-0.542407704845891,-0.177026013736704,-0.538815906080325,0.185456116488872,NA
2008-10-16,NA,-0.272165526975909,-0.460739953084737,-0.612372435695794,0.165502285843711,-0.542407704845891,-0.0887744934258272,-0.538815906080325,0.172462575391286,-0.177280094593735
2008-10-17,NA,-0.25,-0.274208894001475,-0.612372435695794,0.145203919360152,-0.515505269506084,-0.214628188076689,-0.538815906080325,0.189105046417798,-0.258934151481702
2008-10-20,NA,-0.29277002188456,-0.177185068953335,-0.612372435695794,0.106691162077524,-0.545820373045356,-0.195066306444553,-0.538815906080325,0.206729659507039,-0.263992876934695
2008-10-21,NA,-0.29277002188456,-0.0518695837075715,-0.612372435695794,0.0977492526543377,-0.58205828627138,-0.195066306444554,-0.538815906080325,0.207853548486361,-0.333927510869666
2008-10-22,NA,-0.29277002188456,-0.044060305394284,-0.612372435695794,0.15008994395692,-0.582201825514299,-0.249444125579744,-0.538815906080325,0.143617412985842,-0.310182291865916
2008-10-23,NA,-0.29277002188456,0.0205100480596811,-0.612372435695794,0.11452527691579,-0.596117628651505,-0.235035184506415,-0.538815906080325,0.160652091904672,-0.310182291865916
2008-10-24,NA,-0.29277002188456,0.0414634838300871,-0.612372435695794,0.203407543441825,-0.610311903992572,-0.24123363888327,-0.538815906080325,0.147635087293199,-0.310182291865916
2008-10-27,NA,-0.29277002188456,0.0943099944415984,-0.612372435695794,0.237752052006613,-0.610655844227276,-0.228914278114955,-0.538815906080325,0.0979265632649418,-0.289609830157747
2008-10-28,NA,-0.353553390593274,0.140859020984704,-0.612372435695794,0.246329897552572,-0.610973726259374,-0.224977933673731,-0.447213595499958,0.169126605004911,-0.289609830157747
2008-10-29,NA,-0.316227766016838,0.154033290486387,-0.612372435695794,0.164380705516332,-0.603077816178413,-0.202971689332903,-0.447213595499958,0.200191807032356,-0.289609830157747
2008-10-30,NA,-0.408248290463863,0.141334683655209,-0.612372435695794,-0.112749731177274,-0.596484828235135,-0.202971689332903,-0.538815906080325,0.285443580725567,-0.27161080025977
2008-10-31,-1,-0.408248290463863,0.151194142148663,-0.612372435695794,-0.0931010630263633,-0.596484828235135,-0.194160790836906,-0.679366220486758,0.273358432555082,-0.27161080025977
2008-11-03,-1,-0.408248290463863,0.199752068191378,-0.612372435695794,-0.195740280917596,-0.585920305955095,-0.176848893255659,-0.654653670707977,0.245322916309363,-0.27161080025977
2008-11-04,-1,-0.408248290463863,0.238593539263238,-0.612372435695794,-0.0690165157460697,-0.561527020171213,-0.147255559046058,-0.612372435695795,-0.117664670184224,-0.313172353628035
2008-11-05,-1,-0.408248290463863,0.283753841777599,-0.612372435695794,0.00590007296468685,-0.585920305955095,-0.147255559046058,-0.612372435695795,-0.221633955199152,-0.313172353628035
2008-11-06,-1,-0.408248290463863,0.257976340081575,-0.577350269189626,-0.00562366014684266,-0.58242295675369,-0.16308201826336,-0.612372435695795,-0.177463493062336,-0.358637764894487
2008-11-07,-1,-0.408248290463863,0.233903102822297,-0.577350269189626,0.0129172124640628,-0.680569206308261,-0.16308201826336,NA,-0.0914839092824784,-0.353553390593274
2008-11-10,-1,-0.408248290463863,0.305517974773001,-0.5,0.0107875788738639,-0.669751413349764,-0.206284249251759,NA,0.0250139004736902,-0.340306954864886
2008-11-11,-1,-0.408248290463863,0.342653487498305,NA,-0.0107781631264017,-0.650790310284924,-0.232816536833209,NA,0.0278991316879125,-0.352083456832016
2008-11-12,-1,-0.408248290463863,0.568580909130408,NA,-0.0331165696189747,-0.636646253267861,-0.232816536833209,-0.816496580927726,0.0370168351566039,-0.323661991930228
2008-11-13,-1,-0.333333333333333,0.664456780138623,NA,0.17038826039185,-0.658242582657184,-0.235702260395516,-0.790569415042095,0.0987165679419967,-0.323661991930228
2008-11-14,-1,NA,0.65485238663504,NA,0.169315633371655,-0.647787879138673,-0.234772464816938,-1,0.0703560967623032,-0.349510411813807
2008-11-17,-1,NA,0.58030196443011,NA,0.119497857022368,-0.629077735660907,-0.220415507511194,-1,0.0581662626438875,-0.349510411813807
2008-11-18,-1,NA,0.475543494011383,NA,0.0110378382529254,-0.620764758285514,-0.220415507511194,-1,0.034928068511871,-0.377305946388573
2008-11-19,-1,NA,0.316574733868658,NA,-0.0613395615082147,-0.608624468970759,-0.201210909146384,-0.755928946018454,-0.195218072504583,-0.364417397872835
2008-11-20,-1,NA,0.283408321254835,NA,-0.0613395615082148,-0.608624468970759,-0.201210909146384,-0.755928946018454,-0.112818633761832,-0.361986854400295
2008-11-21,-1,NA,0.324466930617019,NA,-0.174633868283925,-0.613170880174073,-0.201210909146384,-0.693375245281536,-0.170046060379541,-0.361986854400295
2008-11-24,-1,NA,0.408365561938226,NA,-0.174633868283925,-0.615575759222119,-0.201210909146384,-0.693375245281536,-0.120017781729371,-0.370949952217514
2008-11-25,-1,NA,0.442141625066293,NA,-0.246341526141767,-0.608794684729271,-0.201210909146384,-0.693375245281536,-0.249055380931513,-0.375531628609098
2008-11-26,-1,NA,0.412975765560512,NA,-0.244234842272574,-0.600018822569835,-0.201210909146384,-0.693375245281536,-0.236468699800134,-0.375531628609099
2008-11-27,-1,NA,0.413354741406996,NA,-0.27088847668666,-0.616187877193312,-0.218844054766204,-0.693375245281536,-0.224457016778163,-0.375531628609099
2008-11-28,-1,NA,0.40718107643228,NA,-0.317981673006958,-0.616504188004749,-0.239869546440458,-0.666666666666667,-0.224457016778163,-0.309835234638221
2008-12-01,-1,NA,0.337615523151099,NA,-0.269454989941398,-0.676373431660295,-0.239869546440458,-0.65275336576822,-0.224457016778163,-0.229632880851375
2008-12-02,-1,NA,0.25941873996436,NA,-0.248577288479952,-0.670076277221407,-0.239869546440458,-0.633300496381124,-0.219712542651987,-0.205291245339016
2008-12-03,-1,NA,0.197054070549996,NA,-0.268479172824826,-0.714442239073797,-0.178914066741128,-0.633300496381124,-0.245759206684744,-0.0651968536274712
2008-12-04,-1,NA,0.226940338702567,NA,-0.337136353748421,-0.741079674979818,NA,-0.633300496381124,-0.258527102485801,-0.0817713920993821
2008-12-05,-1,NA,0.269002052652542,NA,-0.332462393017953,-0.7319250547114,NA,-0.633300496381124,-0.258527102485801,-0.0852802865422443
2008-12-08,-1,NA,0.53824202122129,NA,-0.292664855647532,-0.756811687025754,NA,-0.633300496381124,-0.257855311564698,-0.117953564923918
2008-12-09,-1,NA,0.552930461069799,NA,-0.255510289122982,-0.78364458602692,NA,-0.633300496381124,-0.192068331336634,-0.147441956154897
2008-12-10,-1,NA,0.58066617019257,NA,-0.254443508702479,-0.814466812455376,NA,-0.652753365768219,-0.175341611863995,-0.127738077005317
2008-12-11,-1,NA,0.627329592490566,NA,-0.217303447189375,-0.814466812455377,NA,-0.652753365768219,-0.148522131446501,-0.110783831722398
2008-12-12,NA,NA,0.658375572463479,NA,-0.171378501653283,-0.814466812455377,NA,-0.652753365768219,-0.130438376410035,-0.131487920759554
2008-12-15,NA,NA,0.640295286839242,NA,-0.171378501653283,-0.814466812455376,NA,-0.652753365768219,-0.121276730252673,-0.143865102634347
2008-12-16,NA,NA,0.621285891799303,NA,-0.0693292950432838,-0.812604508328942,NA,-0.633300496381123,-0.104897130188632,-0.156838750231877
2008-12-17,NA,NA,0.609477571213866,NA,-0.0307310679310412,-0.80973976234805,NA,-0.633300496381123,-0.104897130188632,-0.118037220839793
2008-12-18,NA,NA,0.618623854169055,NA,0.0074483226339432,-0.81868241282379,NA,-0.633300496381123,-0.121276730252673,-0.121391846316077
2008-12-19,NA,NA,0.643091410705214,NA,0.0516095219750496,-0.818682412823789,NA,-0.633300496381123,-0.14025053570649,-0.125699240957384
2008-12-22,NA,NA,0.631567511402856,NA,0.040267308910712,-0.852347834959408,NA,-0.54131273818328,-0.136196307740906,-0.134834524743116
2008-12-23,NA,NA,0.627038331963302,NA,0.0687271245949193,-0.843649081219196,NA,-0.541312738183281,-0.147223166961574,-0.133630620956212
2008-12-24,NA,NA,0.606731794696262,NA,0.136333100501998,-0.843285600664745,NA,-0.541312738183281,-0.0472866243743461,-0.133630620956212
2008-12-29,NA,NA,0.638755117280792,NA,0.136333100501998,-0.8324667410117,NA,-0.21320071635561,-0.0414959193363267,-0.148232066585793
2008-12-30,NA,NA,0.65473920215209,NA,0.0782336580632283,-0.865132289541148,NA,-0.239045721866879,-0.0380547200915161,-0.151851599612286
2008-12-31,NA,NA,0.658471150101523,NA,0.0979404213748784,-0.854179258718723,NA,-0.272165526975909,-0.0140566499994725,-0.143016682581717
2009-01-02,NA,NA,0.612592856189167,NA,0.0897472776595025,-0.83887049280786,NA,-0.316227766016838,-8.06823599805364e-17,-0.163032471849255
2009-01-05,NA,NA,0.65654246504427,NA,0.0597081434026532,-0.818934617351113,NA,-0.377964473009227,0.0349215147884789,-0.169871805643814
2009-01-06,NA,NA,0.725708174773926,NA,0.0330861111323644,-0.790291236801021,-0.999999999999999,-0.353553390593274,0.0725476250110011,-0.177035519293658
2009-01-07,NA,NA,0.712302748746579,NA,0.0307156429061887,-0.746390491252466,-0.999999999999999,-0.353553390593274,0.0934946990008458,-0.177035519293658
2009-01-08,NA,NA,0.723186459546754,NA,0.115772463924991,-0.866666666666666,-0.999999999999999,-0.316227766016838,0.106841444859299,-0.168584603520263
2009-01-09,NA,NA,0.725323562987647,NA,0.118526500369793,-0.866619997334598,-0.999999999999999,0.0912870929175276,0.106841444859299,-0.385962592087036
2009-01-12,NA,NA,0.738356795318647,NA,0.0996270962773436,-0.866619997334598,-0.999999999999999,0.0912870929175276,0.106841444859299,-0.383306808719434
2009-01-13,NA,NA,0.754037926410966,NA,0.00726989196693663,-0.866619997334598,-0.999999999999999,0.0912870929175276,NA,-0.368105086916155
2009-01-14,NA,NA,0.761244939049968,NA,-0.0492328975902111,-0.866619997334596,-0.999999999999999,0.0912870929175276,NA,-0.368105086916155
2009-01-15,NA,NA,0.770898624941472,NA,-0.0571428571428572,-0.866666666666666,-0.999999999999999,0.25,NA,-0.36641405439647
2009-01-16,NA,NA,0.743623648023971,NA,-0.105461999528056,-0.821964463489776,-0.999999999999999,0.612372435695795,-0.225554984150319,-0.366899692852672
2009-01-19,NA,NA,0.751976440620287,NA,0.143799327135763,-0.821964463489776,-0.999999999999999,0.577350269189626,-0.219749262639453,-0.394014625048964
2009-01-20,NA,NA,0.75715233793671,NA,0.0653255334464014,-0.821964463489777,-0.999999999999999,0.577350269189626,-0.203921941967611,-0.382636520791464
